mRNA levels of 464 genes that differentially expressed during RGC ageing ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Two sided p value and adjusted p value (q value) were given by the exact test of the edgeR Bioconductor package,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gene selection criteria for Fig. 4c, 4d and 9i: genes significantly changed during ageing (q < 0.05, absolute log2 fold-change > 1), not low expressed (log2(CPM) > - 2) or altered by mock AAV infection (Old vs Old (-OSK), q > 0.1).",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gene,length,5 mo_rep1,5 mo_rep2,5 mo_rep3,5 mo_rep4,5 mo_rep5,12 mo_rep1,12 mo_rep2,12 mo_rep3,12 mo_rep4,12 mo_rep5,12 mo_rep6,12 mo (-OSK)_rep1,12 mo (-OSK)_rep2,12 mo (-OSK)_rep3,12 mo (-OSK)_rep4,12 mo (-OSK)_rep5,12 mo (+OSK)_rep1,12 mo (+OSK)_rep2,12 mo (+OSK)_rep3,12 mo(+OSK)_rep4,,logCPM,AAV effect,logFC (12 mo (-OSK)/12 mo),PValue,QValue, Ageing,logFC (12m/5m),PValue,QValue,OSK,logFC (12 mo (+OSK)/12 mo (-OSK)),PValue,QValue
Ankrd1,12732,0.086935995,0,0.087840499,0.059855946,0.299635173,0.016565045,0,0.038012205,0.036935461,0,0,0.031841138,0.128184827,0.063459751,0.029958519,0,0.181807965,0.12692178,0.453193048,0.309215805,,-1.41475215,,1.583209617,0.119701983,0.415480898,,-2.760477474,0.001257392,0.031645621,,2.441867944,0.002433008,0.014747544
Vmn1r87,694,0.061079005,0.086685882,0.061714486,0.094619825,0.299985304,0,0,0.020029801,0,0,0,0,0,0,0,0,0.026127332,0.033439498,0.191041101,0.145784244,,-1.419078974,,-1.96471311,0.615537335,1,,-4.913735178,7.25E-08,1.49E-05,,6.577880887,1.71E-07,3.49E-06
Gm3551,3322,0.755714704,0.556132869,0.699945904,0.260157019,2.083727975,0.071998074,0.209362064,0.330431393,0,0.299021944,0.128103518,0.276787727,0.278570339,0.758506497,0.325528181,0.412426894,0.287348186,0,0.551530479,0,,-1.422772193,,1.107860529,0.124575803,0.427650239,,-2.322526038,0.000684442,0.020416723,,-0.873664751,0.309362788,0.611335334
Myoc,1069,0,0,0,0,0.041694653,0.230504922,0.245769932,0.105789029,0,0.02393329,0.123038673,0.398766503,0.089185489,0.419449372,0.35434543,0.220067067,0.091995755,0.132460074,0.075674936,0.113231083,,-1.42954108,,1.155326623,0.05190724,0.214325044,,3.384767866,0.000378473,0.013231269,,-1.359556361,0.059463176,0.185614056
Gm29825,2039,0.044308571,0.041923053,0.011192392,0.076266782,0.332154519,0,0,0,0.014118641,0,0.022532645,0,0.024499431,0,0.022903387,0,0.07581425,0.02425803,0.48505462,0.273722271,,-1.457315787,,0.41137234,0.833813006,1,,-3.715275671,0.000492157,0.016132069,,4.328618227,0.000142118,0.001327638
Gm10248,403,0.045935057,0.096582159,0.092825954,0.021084372,0.395801497,0,0,0.020084808,0.058547641,0,0,0,0.033865014,0.016765364,0,0.033425053,0.349321119,0.050296996,0.440601218,0.309567396,,-1.46503231,,0.290942604,1,1,,-3.222411237,0.000874205,0.02422603,,4.026462819,3.91E-05,0.00043134
Cyp2d12,1360,0.010777375,0.108769433,0.087116041,0.074202861,0.26744756,0.01232132,0,0,0,0,0,0,0.023836431,0,0.044567157,0,0.110643863,0.224214848,0.080901967,0.278420058,,-1.492961452,,2.02530757,0.12146234,0.420104986,,-4.963735443,1.20E-06,0.00014286,,3.640265069,3.33E-05,0.000373577
Myh15,7482,0.013191235,0.01664138,0.033321199,0.036328972,0.102296582,0,0,0.017303347,0.016813208,0,0,0.02174137,0.007293798,0.0072218,0.020455903,0.043194236,0.090283531,0.014443859,0.189792102,0.20002253,,-1.494854512,,1.668381941,0.125429407,0.430047012,,-2.760006295,0.001859007,0.041871916,,2.643016505,0.00102125,0.00715366
Gm13066,728,0.5203375,0.89513306,0.477955656,0.651373532,0.635843463,0.324480006,0.104838922,0.186148002,0.180875123,0.393058257,0.192445104,0.155927928,0.104621439,0,0.146708628,0.154893359,0.161877145,0.10359057,0.414271763,0.106263016,,-1.497278516,,-1.070790573,0.094786287,0.346997945,,-1.471457481,0.001441266,0.034865164,,0.83557532,0.243315734,0.519421991
Gm18757,111,0.266260513,0.201540306,0.174869991,0.054996581,0.137654745,0,0,0,0,0,0,0,0.014722278,0,0.041289534,0.029062025,0.045558547,0,0.466368976,0.224299204,,-1.497864052,,3.299455563,0.038782224,0.16828031,,-6.502166185,1.33E-07,2.42E-05,,3.326264149,0.00049181,0.003856777
Gm34280,4574,0.019780612,0,0,0.027238136,0,0.022614343,0.065759892,0.207574688,0.22690673,0.046960873,0.221302767,0.195610626,0.10937246,0.151609968,0.143146167,0.151132151,0.180510119,0.043317911,0.395962955,0.288830318,,-1.49835073,,0.09190065,0.976368805,1,,3.489368119,0.000118035,0.005480022,,0.661479848,0.310141782,0.612466775
Gm11264,5093,0.154927029,0.053303983,0.042692435,0,0.116503484,0,0,0.018474776,0,0,0.014324812,0,0.015575169,0.107949974,0.014560506,0,0.176725425,0.077108508,0.493386646,0.474586594,,-1.498474186,,1.876015242,0.127455246,0.435079002,,-3.392361246,0.001335608,0.032967839,,3.485784935,0.000125294,0.001191183
Gm18025,12640,0.388085509,0.734382947,0.441138655,0.333998957,1.454621008,0.055460233,0.215029251,0.06363296,0.247321901,0.345505634,0.049339174,0,0.160937388,0.265581267,0.250754886,0.158846553,0.110672387,0.265586033,0.060692118,0.326925197,,-1.50202688,,-0.054437777,1,1,,-2.040932132,0.000826798,0.023273569,,0.334189395,0.754527905,1
Gm48832,866,0.061099085,0,0.012346955,0,0.353783154,0,0,0,0,0,0,0,0,0,0,0,0.097574106,0,0.687974063,0.301958379,,-1.51784555,,0,1,1,,-5.6486929,0.000597945,0.018642737,,7.323502204,6.52E-05,0.000675246
Prr9,4109,0.14139041,0.222963546,0.071430735,0.048674066,1.133016078,0,0,0,0.045053144,0,0.071902566,0.155356763,0.039089329,0,0,0.038581496,0.362889425,0,1.370933871,0.635242648,,-1.517973892,,0.970722792,0.484300651,1,,-3.722049388,0.001213101,0.030823799,,3.561408355,0.002543707,0.01530788
Gm47853,1272,0.220168105,0.099197396,0,0,0.439040466,0,0,0,0,0,0,0.069118861,0.017391003,0,0,0,0.143511993,0,0.511557631,0.406269208,,-1.521106154,,3.123910245,0.101452886,0.365599022,,-6.111746814,0.000129059,0.005892944,,3.803975569,0.005604382,0.029234808
Vmn1r74,537,0.012656239,0.055882601,0,0,0.150493217,0,0,0,0,0.00751175,0,0,0.006997984,0,0,0.020721206,0.05774794,0,0.324603635,0.149263517,,-1.521943981,,1.528699217,0.394233807,0.949031847,,-4.40712984,0.002319924,0.048983578,,4.421501066,0.002129795,0.013219492
Gm37647,4109,0.013304554,0.083921691,0.120986802,0.054961585,0.495241743,0,0,0,0.016957642,0,0,0,0.01471291,0,0.01375442,0.029043531,0.182118227,0.029135878,0.149808924,0.358650359,,-1.541201741,,1.502286923,0.338017154,0.860767868,,-5.120748233,3.61E-06,0.000348352,,3.854272885,0.000301002,0.002525432
Olfr1269,289,0.053241932,0.080600726,0,0,0.330308292,0,0,0,0,0,0,0.01170022,0,0,0,0,0.072879754,0,0.373023925,0.346849846,,-1.547585718,,1.33232007,0.909090909,1,,-5.96269058,0.000180196,0.007517799,,5.738993764,0.000255371,0.00219415
Slc6a4,5664,0.064602405,0.116427224,0,0.038124975,0.124053326,0,0.010227059,0,0.04705175,0,0,0,0.010205843,0.0101051,0.028622915,0.040293012,0.094746897,0.040421127,0.265566525,0.21768557,,-1.547897312,,0.76919643,0.64310918,1,,-2.75338512,0.002305357,0.048769403,,3.098202228,0.000658929,0.004947195
Gm5724,107,0.153673305,0.150784902,0,0.094048869,0.58261851,0.058562745,0,0.022397555,0.065289346,0,0,0,0,0,0.017652161,0.018636958,0.116863533,0.037392431,0.36316141,0.326035241,,-1.555407598,,-1.504999664,0.319541988,0.828091631,,-2.946874866,0.001755879,0.040387412,,4.513435569,0.000162656,0.001491806
Ido2,273,0.046002435,0.058034296,0.092962112,0.015836474,0.30917801,0.013148163,0,0.030171403,0.02931676,0,0,0.07581974,0.050872031,0.050369868,0.059447391,0.037658341,0.065593783,0.037778079,0.201439075,0.167928298,,-1.556679895,,2.028497119,0.02138216,0.102611006,,-3.060789915,0.00012841,0.005877881,,1.157359442,0.136530698,0.344272354
Gm16161,3402,1.730326082,1.6371675,1.019858483,0.992783108,1.789131951,0,0.319577956,0,0.551357272,0.855821426,0.439969325,0.475311338,0.478372512,0.78941742,1.639764022,0.314771791,0.164482065,0.473658953,1.262814614,1.781554434,,-1.563999859,,0.895115873,0.213460851,0.634705402,,-1.96090214,0.00197831,0.04369043,,0.395380365,0.622190122,0.957702149
Skint1,2844,0.083243955,0.175027123,0,0.076418607,0.487747209,0.047584659,0,0,0,0,0.014110938,0,0,0,0.028686226,0,0.158260779,0,0.243010112,0.296083879,,-1.566100233,,-0.738273727,0.904749652,1,,-3.764775761,0.001165487,0.029888417,,4.559175338,0.000859918,0.00619645
Dthd1,289,0.051688768,0.15215172,0.034817701,0,0.320672599,0,0.057279114,0,0,0,0,0.03786301,0,0.056596057,0.035624345,0.056417688,0.157230486,0.113194146,0.344897275,0.580571734,,-1.567422479,,1.589657914,0.171705725,0.542837277,,-3.234588032,0.001103153,0.028824169,,3.017336157,0.00091854,0.00653128
Gm38069,133,0.058511493,0.319865334,0.177360784,0.161142034,0.221833447,0.066893733,0,0,0,0.023151886,0.039673851,0.042860786,0.021568412,0.192199577,0.020163313,0.063864612,0.044496081,0,0.317218223,0.503857195,,-1.575698154,,1.394421602,0.146166052,0.482089248,,-2.966597727,0.001429958,0.034723692,,1.720948811,0.063653677,0.195638016
Olfr390,92,0.054590357,0.1101894,0,0.09020588,0.203204282,0,0,0,0,0.01296022,0,0,0,0.023909248,0,0.011916948,0.136996811,0.047819355,0.355151891,0.208475276,,-1.596886714,,1.161079998,0.533212968,1,,-4.680816913,8.99E-06,0.000733025,,4.525961506,7.38E-06,9.94E-05
Skint3,3488,0.097930243,0.013727082,0,0.194784924,0.168764073,0.037319845,0,0.014273123,0,0,0.011066971,0,0.024065926,0.011914184,0,0.035629906,0.086884879,0.059571991,0.340337012,0.146661212,,-1.607186642,,0.309109795,0.806173691,1,,-3.029731319,0.001464343,0.035295382,,3.40928122,0.000795445,0.005809785
Atp2c2,2823,0.168718429,0.098236825,0.144247076,0.035742657,0.214710642,0.089025551,0.014382,0,0.049625577,0.015405848,0.03959997,0.014260324,0.043056496,0.028420987,0.013417176,0,0.044413221,0.099475241,0.194847693,0.116618878,,-1.611824641,,-0.862676094,0.276298488,0.754050431,,-1.918734271,0.002336304,0.049125446,,2.51414164,0.000602569,0.00458564
4930555B11Rik,107,0.027277374,0.206470352,0.110244697,0.037561266,0.930745421,0,0,0,0,0,0.027743228,0,0,0,0.169198209,0.05954587,0.342268615,0,0.682538884,0.42893382,,-1.613584233,,2.403223239,0.125794726,0.430976967,,-4.900102651,0.000270463,0.010258169,,2.944656069,0.014844862,0.06373881
Gm6024,1283,0.187877725,0.067719095,0.135594609,0,0.49953299,0,0,0,0,0,0.027298054,0,0.029680793,0,0,0,0.091848136,0.205718373,1.040959415,0.693369592,,-1.618694678,,0.060872945,1,1,,-4.386922504,0.000134452,0.006049377,,5.782842699,1.54E-06,2.46E-05
4930556J02Rik,720,0.051120066,0.225716519,0.129129829,0,0.18500091,0,0.014162226,0,0,0.015170429,0,0,0,0,0.026424292,0.013949239,0.204094494,0,0.383740382,0.172255208,,-1.621726448,,0.492644883,0.849361238,1,,-4.181232688,0.000135414,0.00605816,,4.321726991,0.000187713,0.001684758
Gm5487,6246,0.310180537,0.073370202,0,0.106780566,0.400902693,0,0.042965975,0.025429583,0,0.023012352,0,0,0.042876844,0.021226801,0,0.08463961,0.199025586,0.084908729,0.485086745,0.217748045,,-1.629363451,,0.767407531,0.474422511,1,,-3.372955694,0.000292857,0.010862599,,3.022941068,0.001971678,0.012388986
Gm4994,2088,0.15296283,0.289455007,0.019319287,0,0.13839117,0,0,0,0,0,0,0,0.021144342,0,0.019766869,0.041739286,0.109053038,0.062808,0.669805648,0.601331089,,-1.630894665,,2.796410037,0.124680191,0.427902415,,-5.514108462,3.33E-05,0.002101089,,4.296197199,6.88E-05,0.000705561
Gm13323,5216,0.181651667,0.229162359,0.183541616,0.250136491,0.826430774,0,0,0.142966841,0,0.086251334,0,0,0.040176087,0,0,0.039654135,0.538746642,0,1.090876221,0.408064755,,-1.632144015,,-1.058143765,0.684360187,1,,-3.062660199,0.001139754,0.029501015,,4.673106592,4.59E-05,0.000495831
Vmn2r66,696,0.02072846,0.034866606,0.031416186,0.004757222,0.032149389,0,0,0,0.004403327,0,0,0,0.019102229,0.007565468,0,0,0.003940829,0,0.190179332,0.03880391,,-1.633868713,,2.221699643,0.121371691,0.419880651,,-4.4498053,0.000683594,0.020404945,,3.364427683,0.006256624,0.032018477
EU599041,1776,0.061045567,0,0.046260526,0.168120935,0.252480908,0,0,0.020018836,0,0,0,0.033537783,0,0,0,0.033315263,0.034817371,0.033421191,0.515528594,0.479967552,,-1.644088078,,1.52118412,0.35494728,0.887263989,,-4.387541332,0.000363015,0.012795936,,4.154807274,0.000377707,0.003075284
Gm32352,1152,0.06077938,0.230028379,0.061411744,0.16738785,0.18853498,0.208459539,1.010293682,0.558083255,0.774678338,0.721477365,0.309086977,0.066783085,0.201639576,0.399298346,0.439841565,0.26535994,0.277324412,0.266203675,0.228124733,0.20480343,,-1.644386106,,-1.193596481,0.026275906,0.121827657,,2.015975292,0.000797045,0.02270162,,-0.039326979,1,1
Olfr603,2337,0.409561348,0.103336288,0.165529011,0,1.058701163,0,0,0,0,0,0.0416556,0,0.090583107,0,0,0,0.327030942,0.134535844,1.229773292,0.828039725,,-1.644469004,,0.745341392,0.87214036,1,,-4.728320865,5.90E-05,0.003253656,,4.801969275,5.06E-05,0.000541853
Vmn2r17,1495,0.003435161,0.021668108,0,0.009460514,0.074590032,0,0,0,0,0,0,0,0,0,0,0,0.015673967,0,0.11603946,0.135043856,,-1.645868976,,0,1,1,,-5.514358237,0.00044165,0.014857969,,7.143224949,3.31E-05,0.000371793
Gm7669,3633,0.521724437,0.460726419,0.026357629,0,0.485509918,0,0,0.034218098,0,0.092896399,0,0.057325967,0.201933084,0.028562826,0.026968273,0,0.148782903,0.028563339,0.359003531,0.293002204,,-1.652262862,,1.38408983,0.252265124,0.710282587,,-3.678927016,0.00056209,0.017795542,,1.724209745,0.124818869,0.321388407
Gm11251,274,0.07467181,0.094202098,0.030179486,0.041129586,0.200744865,0,0,0,0.038069907,0,0,0,0.033030483,0,0,0,0.13628514,0.049057534,0.504481553,0.419359404,,-1.653152055,,0.030539564,1,1,,-3.517372945,0.000440846,0.014847776,,5.07612631,1.12E-06,1.85E-05
Olfr601,516,0.166083814,0.116401534,0,0.203288333,0.248051907,0,0,0,0,0,0,0,0.020407183,0,0,0,0.421004403,0.060618313,0.392489979,0.352365536,,-1.658697382,,1.319052719,0.909090909,1,,-5.834891837,8.61E-07,0.000110361,,5.627700469,2.00E-07,3.99E-06
Gm43366,162,0.157499863,0.039738738,0.047741559,0,0.635124996,0.036012596,0.01745341,0,0.040149054,0,0,0,0,0,0,0,0.161694233,0.017245586,0.433508595,0.053071473,,-1.668369332,,-3.03851131,0.170297171,0.539395793,,-3.351777712,0.002188389,0.047086944,,6.271657845,9.89E-05,0.000968225
4930455B14Rik,4357,0.058607167,0.406646759,0.118433861,0,0.939283826,0.033501556,0,0.11531523,0,0.034784613,0,0,0,0,0,0,0.200559771,0.064172435,0.329957568,0.757021601,,-1.670704319,,-3.055606701,0.160851341,0.517495019,,-3.23423707,0.001632246,0.038379852,,6.429516673,2.81E-05,0.000322633
Olfr372,555,0.01180582,0.014893612,0,0.19508104,0.41503955,0,0,0,0,0,0,0,0,0,0,0,0.040400733,0,0.384029289,0.198905646,,-1.675954432,,0,1,1,,-6.25757064,0.000134837,0.006056557,,6.57644645,0.000326926,0.002712909
Tomm20l,1758,1.103483416,0.51287809,0.704188,0.399870974,0.24020753,0.265592894,0.064359449,0.076182793,0.074024819,0.137882341,0.118139911,0,0.128451878,0.508735671,0.240167458,0.316957706,0.198749162,0.254372401,0.435971712,0.195701055,,-1.679871307,,0.802532576,0.332911136,0.851802449,,-2.24271473,0.000353206,0.012546083,,0.290858254,0.721744246,1
Gm25394,79,3.458483835,4.759684964,4.765181958,2.597658057,4.551300577,0.359449029,1.742060284,2.062090651,0.400735862,0.746430718,0.639554407,0.690928762,3.129203653,0.344257221,0,0,0,0.688526799,1.180073807,0.353144761,,-1.680311189,,-0.32354401,0.746926075,1,,-2.022633867,0.001911474,0.042706055,,-0.465820711,0.756675739,1
Olfr860,3917,0.18161222,0.257751669,0,0.156301358,0.211257437,0,0,0,0.028934783,0,0.023089233,0.024943954,0,0,0,0,0.20716525,0,0.624845451,0.688459738,,-1.68180217,,-0.616818354,1,1,,-3.798966291,0.000647844,0.019753468,,5.602826098,1.15E-05,0.000147309
Olfr127,408,0.06719263,0.042383376,0.022630573,0.015420841,0.312642903,0,0.012409963,0,0.014273666,0,0,0,0,0,0,0.012223329,0.089421155,0,0.322250114,0.251570719,,-1.684536147,,-0.64366833,1,1,,-3.986869924,0.000546606,0.017445048,,5.430565032,5.70E-05,0.000600746
Gm36660,1251,0.194443773,0.06813895,0.130977877,0.059500305,0.134034685,0.012349967,0.023941516,0,0,0.012822951,0,0,0,0,0,0.094325827,0,0.082797526,0.135150104,0.145600372,,-1.688189168,,0.960837838,0.381563846,0.928916277,,-3.632736698,0.000310883,0.011401293,,2.274164794,0.033268207,0.119326973
Olfr215,738,0.15253969,0.064145398,0.020550233,0.028006527,0.052574605,0.023252296,0,0,0,0,0,0,0.067474722,0,0,0,0.116001456,0.089079829,0.203566558,0.228444812,,-1.68917189,,1.397806918,0.26552503,0.734794515,,-3.64557655,0.000328198,0.011886639,,3.525948044,0.000187559,0.00168365
Olfr1263,3506,0.028511055,0.035968074,0,0,0.245666793,0,0,0.012466275,0,0,0,0,0.031529097,0,0,0,0.06504518,0.010406144,0.368594266,0.192142854,,-1.693000889,,1.16885611,0.578019324,1,,-4.298069577,0.002288186,0.048480278,,4.436526584,0.002054682,0.012826636
Olfr923,464,0.085806184,0.090207208,0,0,0.369676432,0,0,0,0.054683177,0,0,0,0.015814869,0,0,0,0.163132007,0.140931358,0.322058447,0.208819183,,-1.701076251,,-1.129281734,0.80948154,1,,-3.396120098,0.002116679,0.045882925,,5.439209491,6.83E-05,0.000701542
Gm16181,5244,1.474998718,0.651273766,0.149034497,0.203109066,0.533794512,0.168630409,0,0.19348011,0,0.087544343,0.225028402,0.243104564,0.570897237,0.403758469,0.533705462,0.241491585,0.084126629,0.242259429,0.738153163,0.662691404,,-1.70493137,,1.632564428,0.030489796,0.138181621,,-2.359871104,0.001685348,0.03932077,,0.194656555,0.853219641,1
Olfr801,2795,0.010154496,0.012810387,0,0.20974291,0.220491614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292200565,0.307951151,,-1.714509704,,0,1,1,,-5.990598239,0.000628514,0.019366711,,6.743821762,0.000587822,0.004488848
Adig,6286,0.619499461,0.260509506,0.156486222,0,1.441245183,0.059020643,0.057208399,0,0.131599678,0.06128104,0,0.226897593,0.057089724,0.113052371,0.160111639,0.16904411,0.235554562,0.1130544,0.645884018,0.579854979,,-1.716093212,,1.312672492,0.250421198,0.706808634,,-3.153173981,0.000286126,0.010691765,,1.464905908,0.088656029,0.250258266
Gm48804,91,0.206262152,0.052041935,0.069469385,0.018935028,0.31279902,0,0,0,0,0,0.083913913,0.030218193,0.106444832,0.015056301,0.014215765,0,0.094113381,0.045169713,0.120426254,0.16989503,,-1.717499619,,0.963139923,0.442796686,1,,-3.009466058,0.001415815,0.034456646,,1.726432402,0.100248459,0.273879641
Gm32122,1304,0.05553282,0.070057337,0.243145923,0.127448916,0.440220972,0.02116278,0,0,0,0.043946563,0.018827077,0,0.081881675,0,0.057410548,0,0.042230898,0.162149738,0.231591879,0.228707741,,-1.719994747,,0.782058929,0.457843663,1,,-3.527140225,5.35E-05,0.003015315,,2.55768067,0.00342167,0.019567909
9830132P13Rik,4123,0.019974308,0,0.010091063,0,0.320123721,0,0,0,0,0,0,0,0.033133038,0.010935326,0,0,0.136708284,0,0.099960077,0.336529161,,-1.735124334,,2.809698943,0.173921703,0.547808821,,-5.647608578,0.00092764,0.025226786,,3.920277586,0.010620989,0.048899844
Olfr1090,1606,0.136782007,0.123255082,0,0.053814411,0.46470055,0,0,0.025631594,0,0,0.019874004,0,0.021608727,0,0.020201001,0,0.156027379,0.149770666,0.488940238,0.263373383,,-1.735913484,,0.046608862,1,1,,-3.965111593,8.24E-05,0.004150218,,4.649924539,1.87E-05,0.000226209
Olfr816,107,0.142393463,0.089818119,0.02397916,0.06535916,0.233118545,0,0,0.031130313,0,0,0,0,0.013122212,0,0.024534701,0.012951734,0.094749884,0,0.341453441,0.093296757,,-1.747181021,,0.816059148,0.588949265,1,,-4.161751679,7.86E-05,0.003999152,,3.538237352,0.001158705,0.00795483
Gm18848,3073,0.475184246,0.466252809,0.213390303,0.072703813,0.92807455,0,0,0,0,0,0.05369996,0,0,0,0,0.115257348,0.180681056,0.057811909,1.71746432,0.889550251,,-1.74902495,,0.733681496,0.871507002,1,,-4.674337408,4.27E-05,0.002546212,,4.604309832,6.69E-05,0.000690695
Gm34643,1282,0.091341664,0.138278309,0.018458401,0,0.510008125,0,0,0,0.023284347,0.043370592,0,0,0.060606391,0,0,0.019939672,0.145870944,0.100015361,0.251412259,0.348824948,,-1.751491755,,0.397725548,0.834405592,1,,-3.551086616,0.00095684,0.025802241,,3.612774201,0.001590175,0.010348293
Gm42535,2039,0.269010667,0.414785508,0,0.411589852,0.185435406,0,0,0,0.038097119,0,0,0,0,0,0.185404471,0,0.272765111,0.163642002,0.598331442,0.402872794,,-1.757101541,,1.981045594,0.215771484,0.639456227,,-4.695639333,3.22E-05,0.002051399,,3.19381049,0.00140111,0.009312853
Olfr727,2900,0.191817494,0.040331174,0.048453303,0.022011246,0.29750474,0.01827474,0,0,0,0,0,0,0,0,0.016525284,0,0.036467736,0,0.599961072,0.269313379,,-1.764284158,,0.032996967,1,1,,-4.544208645,0.000356413,0.012603347,,5.35867768,0.000118178,0.001131501
Gm45740,221,0.104383958,0.026337082,0,0,0.366967071,0,0,0,0.026609021,0,0,0,0,0,0,0,0.119070891,0.2514515,0.757454597,0.351734298,,-1.768572853,,-1.298229083,1,1,,-3.878436218,0.002003665,0.044042668,,7.031556954,3.27E-06,4.84E-05
Olfr1206,4153,0.037980212,0.031942583,0.166293261,0.087165335,0.209445258,0,0,0,0.0161362,0,0,0.013910615,0,0,0,0,0.028882712,0,0.39597794,0.22751803,,-1.771124902,,0.029620354,1,1,,-4.674401253,9.04E-05,0.004431856,,5.204341847,6.70E-05,0.000691348
Olfr1264,4336,0.106698759,0.03671063,0.058804843,0,0.140413588,0,0.010748969,0.01272364,0,0,0.009865546,0.021316058,0.01072667,0.010620786,0,0,0.088517372,0,0.230576549,0.17431966,,-1.776262259,,0.418183395,0.830394997,1,,-3.363519504,0.001056957,0.02790698,,3.71820747,0.000504939,0.003944084
Gm29295,9135,0.122002082,0.076955762,0.184907134,0.167998309,0.504593499,0,0,0,0,0,0,0,0,0,0,0,0.173959879,0.400761769,0.839507892,0.411100685,,-1.778663009,,0,1,1,,-5.654466625,4.89E-07,7.03E-05,,6.802004498,3.28E-09,1.00E-07
Nr1h5,4399,0.073749936,0.037215644,0,0,0.411784338,0,0.016345257,0.019348011,0,0,0,0,0.032622699,0,0.030497455,0.016099439,0.100951955,0.016150629,0.258353607,0.364480272,,-1.779325254,,1.113491098,0.443898359,1,,-3.774821353,0.002193603,0.047162457,,3.446432059,0.006080739,0.031286183
Fam90a1a,2833,0.110800778,0,0.111953577,0.091544388,0.160392946,0.025334775,0,0,0,0,0,0,0.024505923,0,0,0.096750206,0.227503015,0.072793374,0.693118779,0.497808726,,-1.780844485,,1.810491212,0.200063643,0.606403883,,-3.762799672,0.000845338,0.023613651,,3.851268134,4.99E-05,0.00053461
Gm13050,1061,0.093270365,0.196108457,0.157067955,0.299680254,0.482200991,0.071088061,0.034452642,0,0,0.036905311,0.063242183,0,0.240668203,0.034041792,0.06428274,0.135738021,0.31918081,0.170212015,0.427868149,0.104761903,,-1.781786476,,1.221690246,0.15813123,0.510836519,,-2.666763515,0.000458699,0.015282879,,1.484773965,0.048344257,0.158411955
Gm46565,14041,0.098889694,0.231686242,0,0.019453183,0.146072147,0,0,0,0,0.016769474,0,0.03104511,0.031245051,0.030936629,0.029209556,0,0.20949236,0.108280144,0.282792462,0.095205919,,-1.786645218,,2.411238372,0.07393695,0.285238393,,-4.436937325,1.93E-05,0.001352482,,2.826685886,0.000826828,0.005996374
Gm45338,4720,0,0.141592111,0,0.011039383,0.190655517,0,0,0,0,0,0.016307656,0,0,0,0,0,0.0274347,0.070225509,0.160480385,0.135069747,,-1.787950914,,-1.896470078,0.643555041,1,,-4.104717074,0.001339871,0.033043588,,6.514747034,0.000109487,0.001058398
Serpinb9b,1205,0.012478727,0,0.063042793,0,0.322570542,0.014266404,0,0,0,0,0,0.013711359,0,0,0,0,0.142344968,0.040991076,0.04683671,0.476550466,,-1.791166506,,0.063490567,1,1,,-4.303957259,0.001891152,0.042371761,,5.399223889,0.000364734,0.002985468
Dlx3,2841,0.128319796,0.12141122,0.129654868,0,0.265361599,0,0.088873808,0,0,0,0,0.017624382,0.053213667,0.052688389,0.099493999,0.052522336,0.054890447,0.035126223,0.200677428,0.162145869,,-1.795705498,,1.605423968,0.083763035,0.314956523,,-2.931678876,0.001022745,0.027198343,,1.084786555,0.225690991,0.492021476
Gm13346,112,0.103562444,0,0,0.07922595,0.452124246,0,0,0,0,0,0,0,0.038175022,0,0.035688065,0,0.013125977,0.012599624,0.100774969,0.206794731,,-1.796612314,,3.303911434,0.069343663,0.271051536,,-6.293050435,9.35E-05,0.004545411,,2.434688175,0.088253937,0.249376045
Olfr328,292,0.057223693,0.108285683,0,0,0.162713278,0,0,0,0.018233962,0,0,0,0,0,0,0,0.146869035,0.156643969,0.483252941,0.208890623,,-1.797630466,,-1.292494227,1,1,,-3.829568295,0.000856474,0.023866121,,7.010599447,1.44E-07,3.00E-06
C730027H18Rik,2400,0,0.069860189,0.006994087,0.019063539,0.214719527,0,0.007670717,0.009079889,0,0,0,0,0,0,0.007156124,0,0.063168083,0.015158759,0.129903837,0.093298964,,-1.805502663,,-0.655352938,1,1,,-4.106600254,0.000453574,0.01517609,,5.022282006,0.000265937,0.002272225
Gm9495,772,0.166465819,0.147003274,0.033639554,0.160457779,0.206547877,0.019031338,0,0.043671665,0,0.039520416,0.033861758,0,0.036817417,0.054680984,0.017209452,0,0.208876508,0.10936393,0.166613393,0.074790212,,-1.812607066,,-0.147999253,1,1,,-2.569085913,0.000148089,0.006519799,,2.685652333,0.000271686,0.002311712
Platr6,2434,0.115006088,0.261154332,0.023240528,0.158364742,0.30917801,0,0,0,0.05863352,0,0.023394042,0.07581974,0,0,0,0,0.262375131,0,0.517986193,0.284186351,,-1.832778249,,0.064799156,1,1,,-3.415012751,0.001309402,0.032524061,,3.919904453,0.000727045,0.005378693
Olfr812,377,0.135254599,0.113753477,0.204992733,0,0.419553854,0.051543634,0,0.029569602,0,0,0,0,0,0,0,0,0.154285064,0,0.761481589,0.151918878,,-1.833021339,,-2.401747656,0.388239987,0.939260727,,-3.475946458,0.002049366,0.044666389,,6.418644367,3.80E-05,0.000419909
